NU_ANO_CENSO,NO_CURSO,CO_CURSO,DURACAO,CENTRO,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA,RETENCAO_PUBLICA,SUCESSO_PUBLICA,EVASAO_PRIVADA,RETENCAO_PRIVADA,SUCESSO_PRIVADA,EVASAO_NAO INFORMADA,RETENCAO_NAO INFORMADA,SUCESSO_NAO INFORMADA,EVASAO_ETNICO,RETENCAO_ETNICO,SUCESSO_ETNICO,EVASAO_REDE PUBLICA,RETENCAO_REDE PUBLICA,SUCESSO_REDE PUBLICA,EVASAO_SOCIAL,RETENCAO_SOCIAL,SUCESSO_SOCIAL,EVASAO_BRANCA,RETENCAO_BRANCA,SUCESSO_BRANCA,EVASAO_PRETA,RETENCAO_PRETA,SUCESSO_PRETA,EVASAO_PARDA,RETENCAO_PARDA,SUCESSO_PARDA,EVASAO_MASCULINO,RETENCAO_MASCULINO,SUCESSO_MASCULINO,EVASAO_FEMININO,RETENCAO_FEMININO,SUCESSO_FEMININO,QT_MAT,QT_ING,QT_CONC
2010,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,1114299,4.0,CCJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,125.0,0.0
2010,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,33825,4.0,CLA,7.52212389380531,,,,,,,,,0.0,,,,,,,,,,,,2.8368794326241136,,,0.0,,,16.216216216216218,,,2.3255813953488373,,,14.432989690721648,,,258.0,49.0,25.0
2010,DIREITO,14363,5.0,CCJE,4.429530201342282,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,5.511111111111111,,,3.3333333333333335,,,2669.0,533.0,410.0
2010,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,30273,4.0,CLA,5.990783410138248,,,,,,,,,0.0,,,,,,,,,,,,7.874015748031496,,,0.0,,,0.0,,,3.278688524590164,,,7.051282051282051,,,278.0,74.0,45.0
2010,EDUCAÇÃO ARTÍSTICA - DESENHO,23969,4.0,CLA,24.175824175824175,,,,,,,,,0.0,,,,,,,,,,,,20.212765957446805,,,33.33333333333333,,,33.33333333333333,,,21.311475409836063,,,25.6198347107438,,,188.0,50.0,10.0
2010,EDUCAÇÃO FÍSICA,44892,5.0,CCS,11.009174311926607,,,,,,,,,0.0,,,,,,,,,,,,6.552706552706552,,,9.523809523809524,,,8.0,,,11.91588785046729,,,9.29203539823009,,,800.0,218.0,85.0
2010,EDUCAÇÃO FÍSICA,44893,4.0,CCS,9.025270758122744,,,,,,,,,0.0,,,,,,,,,,,,5.057471264367816,,,5.769230769230769,,,1.9230769230769231,,,12.364425162689804,,,4.864864864864865,,,961.0,205.0,122.0
2010,ENFERMAGEM E OBSTETRÍCIA,26611,4.0,CCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0,144.0,125.0
2010,ENGENHARIA AMBIENTAL,83486,5.0,CT,4.411764705882353,,,,,,,,,0.0,,,,,,,,,,,,4.301075268817205,,,0.0,,,0.0,,,2.9850746268656714,,,5.797101449275362,,,178.0,48.0,20.0
2010,ENGENHARIA CIVIL,14351,5.0,CT,9.745762711864407,,,,,,,,,0.0,,,,,,,,,,,,11.11111111111111,,,0.0,,,11.702127659574469,,,9.702970297029703,,,9.852216748768473,,,777.0,138.0,62.0
2010,ENGENHARIA DE ALIMENTOS,83910,5.0,CT,17.094017094017094,,,,,,,,,0.0,,,,,,,,,,,,11.11111111111111,,,0.0,,,0.0,,,18.0,,,16.417910447761194,,,139.0,42.0,8.0
2010,ENGENHARIA DE BIOPROCESSOS,83936,5.0,CT,6.730769230769231,,,,,,,,,0.0,,,,,,,,,,,,3.0303030303030303,,,0.0,,,0.0,,,8.928571428571429,,,4.166666666666666,,,140.0,43.0,1.0
2010,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,83904,5.0,CT,6.722689075630252,,,,,,,,,0.0,,,,,,,,,,,,2.247191011235955,,,0.0,,,0.0,,,5.660377358490567,,,15.384615384615385,,,136.0,25.0,24.0
2010,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,83906,5.0,CT,21.21212121212121,,,,,,,,,0.0,,,,,,,,,,,,10.0,,,,,,83.33333333333334,,,23.595505617977526,,,0.0,,,109.0,31.0,11.0
2010,ENGENHARIA DE MATERIAIS,14368,5.0,CT,20.8,,,,,,,,,0.0,,,,,,,,,,,,14.285714285714285,,,25.0,,,11.538461538461538,,,18.91891891891892,,,23.52941176470588,,,140.0,41.0,11.0
2010,ENGENHARIA DE PETRÓLEO,83908,5.0,CT,10.483870967741936,,,,,,,,,0.0,,,,,,,,,,,,9.75609756097561,,,25.0,,,0.0,,,7.5,,,15.909090909090908,,,144.0,33.0,18.0
2010,ENGENHARIA DE PRODUÇÃO,14352,5.0,CT,4.8,,,,,,,,,0.0,,,,,,,,,,,,4.301075268817205,,,0.0,,,22.58064516129032,,,4.444444444444445,,,5.714285714285714,,,450.0,93.0,60.0
2010,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,85825,5.0,CT,15.424164524421593,,,,,,,,,0.0,,,,,,,,,,,,10.62992125984252,,,0.0,,,19.230769230769234,,,13.77245508982036,,,25.454545454545453,,,431.0,102.0,45.0
2010,ENGENHARIA ELÉTRICA,14350,5.0,CT,11.75,,,,,,,,,0.0,,,,,,,,,,,,10.9375,,,0.0,,,11.475409836065573,,,9.55223880597015,,,23.076923076923077,,,458.0,105.0,37.0
2010,ENGENHARIA MECÂNICA,14355,5.0,CT,9.309791332263243,,,,,,,,,0.0,,,,,,,,,,,,6.697459584295612,,,16.666666666666664,,,7.5,,,9.515260323159785,,,7.575757575757576,,,696.0,131.0,62.0
2010,ENGENHARIA METALÚRGICA,14353,5.0,CT,19.463087248322147,,,,,,,,,0.0,,,,,,,,,,,,18.627450980392158,,,20.0,,,8.333333333333332,,,17.75700934579439,,,23.809523809523807,,,157.0,37.0,14.0
2010,ENGENHARIA NAVAL E OCEÂNICA,14354,5.0,CT,4.838709677419355,,,,,,,,,0.0,,,,,,,,,,,,4.489795918367347,,,0.0,,,5.555555555555555,,,5.501618122977346,,,1.5873015873015872,,,435.0,81.0,49.0
2010,ENGENHARIA NUCLEAR,1114293,5.0,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,19.0,0.0
2010,ENGENHARIA QUÍMICA,14367,5.0,CT,4.392386530014641,,,,,,,,,0.0,,,,,,,,,,,,5.091649694501019,,,0.0,,,0.0,,,6.197183098591549,,,2.4390243902439024,,,798.0,145.0,133.0
2010,ESTATÍSTICA,14330,4.0,CCMN,34.090909090909086,,,,,,,,,0.0,,,,,,,,,,,,28.000000000000004,,,33.33333333333333,,,0.0,,,44.44444444444444,,,26.923076923076923,,,57.0,28.0,6.0
2010,FARMÁCIA,14369,5.0,CCS,5.5769230769230775,,,,,,,,,0.0,,,,,,,,,,,,2.108433734939759,,,0.0,,,7.228915662650602,,,10.218978102189782,,,3.91644908616188,,,640.0,149.0,73.0
2010,FILOSOFIA,14346,4.0,CFCH,97.26027397260275,,,,,,,,,0.0,,,,,,,,,,,,100.0,,,,,,78.57142857142857,,,95.83333333333334,,,100.0,,,59.0,57.0,4.0
2010,FILOSOFIA,314346,4.0,CFCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,32.0,83.0
2010,FISIOTERAPIA,14373,4.0,CCS,5.555555555555555,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,10.869565217391305,,,4.464285714285714,,,345.0,90.0,57.0
2010,FONOAUDIOLOGIA,14376,4.0,CCS,7.26643598615917,,,,,,,,,0.0,,,,,,,,,,,,5.660377358490567,,,0.0,,,0.0,,,0.0,,,7.608695652173914,,,355.0,87.0,66.0
2010,FÍSICA,14323,4.0,CCMN,27.160493827160494,,,,,,,,,0.0,,,,,,,,,,,,18.88888888888889,,,37.5,,,14.814814814814813,,,27.06766917293233,,,27.586206896551722,,,154.0,36.0,21.0
2010,FÍSICA,44363,5.0,CCMN,26.136363636363637,,,,,,,,,0.0,,,,,,,,,,,,25.443786982248522,,,12.5,,,11.956521739130435,,,24.58471760797342,,,35.294117647058826,,,340.0,80.0,19.0
2010,FÍSICA - FÍSICA MÉDICA,29307,4.0,CCMN,17.647058823529413,,,,,,,,,0.0,,,,,,,,,,,,26.08695652173913,,,0.0,,,0.0,,,19.230769230769234,,,12.5,,,32.0,4.0,4.0
2010,GEOGRAFIA,14326,4.0,CCMN,50.67567567567568,,,,,,,,,0.0,,,,,,,,,,,,63.888888888888886,,,55.55555555555556,,,26.984126984126984,,,40.21164021164021,,,69.1588785046729,,,215.0,69.0,17.0
2010,GEOGRAFIA,314326,4.0,CCMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,48.0,56.0
2010,GEOLOGIA,14327,5.0,CCMN,8.450704225352112,,,,,,,,,0.0,,,,,,,,,,,,4.761904761904762,,,27.27272727272727,,,11.76470588235294,,,8.450704225352112,,,8.450704225352112,,,232.0,37.0,36.0
2010,GESTÃO PÚBLICA PARA O DESENVOLVIMENTO ECONÔMICO E SOCIAL,1114296,4.0,CCJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,101.0,0.0
2010,GRAVURA,14340,4.0,CLA,32.0,,,,,,,,,0.0,,,,,,,,,,,,23.076923076923077,,,16.666666666666664,,,54.54545454545454,,,30.0,,,34.285714285714285,,,75.0,24.0,10.0
2010,HISTÓRIA,107716,4.0,CFCH,6.9252077562326875,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,7.6923076923076925,,,0.0,,,12.380952380952381,,,0.0,,,421.0,85.0,0.0
2010,HISTÓRIA,107717,4.0,CFCH,40.0,,,,,,,,,0.0,,,,,,,,,,,,12.5,,,0.0,,,100.0,,,0.0,,,77.77777777777779,,,19.0,10.0,3.0
2010,HISTÓRIA DA ARTE,113332,4.0,CLA,27.692307692307693,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,12.5,,,33.33333333333333,,,25.53191489361702,,,116.0,69.0,0.0
2010,LETRAS,1114221,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0
2010,LETRAS,1114224,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
2010,LETRAS,1114225,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,1.0
2010,LETRAS,1114226,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,2.0
2010,LETRAS,1114229,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0
2010,LETRAS,1114230,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0
2010,LETRAS - PORTUGUÊS - ALEMÃO,107788,4.0,CLA,22.758620689655174,,,,,,,,,0.0,,,,,,,,,,,,13.253012048192772,,,50.0,,,33.33333333333333,,,16.3265306122449,,,26.041666666666668,,,118.0,6.0,12.0
2010,LETRAS - PORTUGUÊS - ESPANHOL,107796,4.0,CLA,4.519774011299435,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,9.30232558139535,,,14.705882352941178,,,2.097902097902098,,,177.0,8.0,29.0
2010,LETRAS - PORTUGUÊS - FRANCÊS,107798,4.0,CLA,31.25,,,,,,,,,0.0,,,,,,,,,,,,32.29166666666667,,,44.0,,,19.047619047619047,,,25.37313432835821,,,33.75796178343949,,,162.0,8.0,11.0
2010,LETRAS - PORTUGUÊS - GREGO,107800,4.0,CLA,53.42465753424658,,,,,,,,,0.0,,,,,,,,,,,,39.130434782608695,,,42.857142857142854,,,90.47619047619048,,,34.375,,,68.29268292682927,,,52.0,18.0,3.0
2010,LETRAS - PORTUGUÊS - HEBRAICO,107783,4.0,CLA,31.03448275862069,,,,,,,,,0.0,,,,,,,,,,,,25.0,,,22.22222222222222,,,6.666666666666667,,,40.0,,,24.242424242424242,,,44.0,4.0,2.0
2010,LETRAS - PORTUGUÊS - INGLÊS,107804,4.0,CLA,18.969555035128806,,,,,,,,,0.0,,,,,,,,,,,,17.4468085106383,,,19.230769230769234,,,17.46031746031746,,,21.929824561403507,,,17.89137380191693,,,363.0,17.0,46.0
2010,LETRAS - PORTUGUÊS - ITALIANO,107802,4.0,CLA,15.789473684210526,,,,,,,,,0.0,,,,,,,,,,,,11.864406779661017,,,25.0,,,12.5,,,20.0,,,14.285714285714285,,,124.0,12.0,10.0
2010,LETRAS - PORTUGUÊS - JAPONÊS,107808,4.0,CLA,5.769230769230769,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,14.285714285714285,,,50.0,1.0,2.0
2010,LETRAS - PORTUGUÊS - LATIM,107806,4.0,CLA,22.58064516129032,,,,,,,,,0.0,,,,,,,,,,,,24.285714285714285,,,8.0,,,19.607843137254903,,,8.333333333333332,,,27.536231884057973,,,159.0,15.0,10.0
2010,LETRAS - PORTUGUÊS - RUSSO,107792,4.0,CLA,18.867924528301888,,,,,,,,,0.0,,,,,,,,,,,,11.11111111111111,,,0.0,,,20.0,,,29.166666666666668,,,10.344827586206897,,,47.0,4.0,1.0
2010,LETRAS - PORTUGUÊS - ÁRABE,107790,4.0,CLA,30.952380952380953,,,,,,,,,0.0,,,,,,,,,,,,33.33333333333333,,,0.0,,,25.0,,,28.57142857142857,,,32.142857142857146,,,31.0,2.0,2.0
2010,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,107794,4.0,CLA,13.873873873873874,,,,,,,,,0.0,,,,,,,,,,,,9.019607843137255,,,8.51063829787234,,,16.379310344827587,,,14.64968152866242,,,13.5678391959799,,,524.0,46.0,52.0
2010,MATEMÁTICA,14328,4.0,CCMN,46.913580246913575,,,,,,,,,0.0,,,,,,,,,,,,31.57894736842105,,,42.857142857142854,,,36.36363636363637,,,61.66666666666667,,,4.761904761904762,,,59.0,16.0,5.0
2010,MATEMÁTICA,314328,4.0,CCMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,48.0,10.0
2010,MATEMÁTICA APLICADA,71061,4.0,CCMN,16.923076923076923,,,,,,,,,0.0,,,,,,,,,,,,8.571428571428571,,,,,,20.0,,,11.320754716981133,,,41.66666666666667,,,79.0,25.0,13.0
2010,MEDICINA,14359,6.0,CCS,1.2195121951219512,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.6129032258064515,,,0.949367088607595,,,1248.0,195.0,189.0
2010,METEOROLOGIA,14325,4.0,CCMN,14.285714285714285,,,,,,,,,0.0,,,,,,,,,,,,7.6923076923076925,,,0.0,,,8.695652173913043,,,14.035087719298245,,,14.634146341463413,,,125.0,41.0,18.0
2010,MÙSICA - REGÊNCIA CORAL,122390,5.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
2010,MÚSICA,85786,4.0,CLA,21.50537634408602,,,,,,,,,0.0,,,,,,,,,,,,13.924050632911392,,,9.523809523809524,,,19.047619047619047,,,19.230769230769234,,,26.785714285714285,,,186.0,40.0,24.0
2010,MÚSICA - BANDOLIM,1114300,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
2010,MÚSICA - CANTO,35558,4.0,CLA,18.75,,,,,,,,,0.0,,,,,,,,,,,,10.0,,,50.0,,,33.33333333333333,,,18.75,,,18.75,,,49.0,10.0,8.0
2010,MÚSICA - CLARINETA,45202,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,10.0,0.0,1.0
2010,MÚSICA - COMPOSIÇÃO,33821,5.0,CLA,14.000000000000002,,,,,,,,,0.0,,,,,,,,,,,,6.896551724137931,,,0.0,,,20.0,,,10.869565217391305,,,50.0,,,52.0,9.0,3.0
2010,MÚSICA - CRAVO,99324,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,2.0,0.0,1.0
2010,MÚSICA - FAGOTE,45135,4.0,CLA,50.0,,,,,,,,,0.0,,,,,,,,,,,,40.0,,,,,,50.0,,,50.0,,,,,,5.0,1.0,1.0
2010,MÚSICA - FLAUTA,45137,4.0,CLA,12.5,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,20.0,,,0.0,,,9.0,2.0,0.0
2010,MÚSICA - HARPA,45128,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,1.0,0.0,0.0
2010,MÚSICA - INSTRUMENTO DE PERCUSSÃO,45148,4.0,CLA,40.0,,,,,,,,,0.0,,,,,,,,,,,,25.0,,,100.0,,,,,,66.66666666666666,,,0.0,,,4.0,1.0,1.0
2010,MÚSICA - OBOÉ,45149,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,9.0,0.0,2.0
2010,MÚSICA - PIANO,45145,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,46.0,8.0,4.0
2010,MÚSICA - REGÊNCIA DE BANDA,1114302,4.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0
2010,MÚSICA - REGÊNCIA ORQUESTRAL,122392,5.0,CLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0
2010,MÚSICA - SAXOFONE,45150,4.0,CLA,23.076923076923077,,,,,,,,,0.0,,,,,,,,,,,,33.33333333333333,,,,,,16.666666666666664,,,30.0,,,0.0,,,11.0,1.0,1.0
2010,MÚSICA - TROMBONE,45132,4.0,CLA,33.33333333333333,,,,,,,,,0.0,,,,,,,,,,,,66.66666666666666,,,,,,0.0,,,33.33333333333333,,,,,,5.0,1.0,0.0
2010,MÚSICA - TROMPA,45133,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,50.0,,,0.0,,,0.0,,,,,,11.0,2.0,0.0
2010,MÚSICA - TUBA,45201,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,3.0,1.0,0.0
2010,MÚSICA - VIOLA,45134,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,100.0,,,50.0,,,0.0,,,3.0,0.0,1.0
2010,MÚSICA - VIOLINO,45136,4.0,CLA,14.285714285714285,,,,,,,,,0.0,,,,,,,,,,,,44.44444444444444,,,0.0,,,0.0,,,14.285714285714285,,,14.285714285714285,,,17.0,5.0,3.0
2010,MÚSICA - VIOLÃO,45142,4.0,CLA,6.0606060606060606,,,,,,,,,0.0,,,,,,,,,,,,16.666666666666664,,,0.0,,,0.0,,,6.0606060606060606,,,,,,39.0,8.0,1.0
2010,MÚSICA - ÓRGÃO,45197,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,4.0,0.0,0.0
2010,NANOTECNOLOGIA,1114290,4.0,CCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,29.0,0.0
2010,NUTRIÇÃO,14360,4.0,CCS,5.387205387205387,,,,,,,,,0.0,,,,,,,,,,,,1.1695906432748537,,,7.142857142857142,,,0.0,,,10.0,,,5.054151624548736,,,376.0,95.0,59.0
2010,ODONTOLOGIA,14361,4.0,CCS,2.6936026936026933,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,9.090909090909092,,,0.0,,,4.3478260869565215,,,1.951219512195122,,,370.0,81.0,64.0
2010,PEDAGOGIA,14349,5.0,CFCH,12.658227848101266,,,,,,,,,0.0,,,,,,,,,,,,3.910614525139665,,,20.0,,,0.0,,,27.77777777777778,,,11.142061281337048,,,510.0,165.0,15.0
2010,PINTURA,14339,4.0,CLA,0.9615384615384616,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.2195121951219512,,,0.7936507936507936,,,250.0,44.0,28.0
2010,PSICOLOGIA,14356,4.0,CFCH,21.73913043478261,,,,,,,,,0.0,,,,,,,,,,,,18.489583333333336,,,40.0,,,26.25,,,13.47517730496454,,,24.166666666666668,,,698.0,212.0,103.0
2010,QUÍMICA,14332,5.0,CCMN,20.0836820083682,,,,,,,,,0.0,,,,,,,,,,,,17.293233082706767,,,27.77777777777778,,,21.27659574468085,,,18.627450980392158,,,21.16788321167883,,,262.0,71.0,17.0
2010,QUÍMICA,45204,5.0,CCMN,19.81981981981982,,,,,,,,,0.0,,,,,,,,,,,,24.528301886792452,,,0.0,,,20.3125,,,20.869565217391305,,,18.69158878504673,,,249.0,71.0,38.0
2010,QUÍMICA INDUSTRIAL,14379,5.0,CT,20.0,,,,,,,,,0.0,,,,,,,,,,,,13.253012048192772,,,100.0,,,9.523809523809524,,,22.07792207792208,,,17.46031746031746,,,160.0,48.0,2.0
2010,RELAÇÕES INTERNACIONAIS,116840,4.0,CCJE,26.72413793103448,,,,,,,,,0.0,,,,,,,,,,,,6.8181818181818175,,,50.0,,,0.0,,,20.930232558139537,,,30.136986301369863,,,208.0,123.0,0.0
2010,SAÚDE COLETIVA,116838,4.0,CCS,39.39393939393939,,,,,,,,,0.0,,,,,,,,,,,,18.181818181818183,,,0.0,,,0.0,,,42.857142857142854,,,38.46153846153847,,,54.0,34.0,0.0
2010,SERVIÇO SOCIAL,14358,5.0,CFCH,54.93562231759657,,,,,,,,,0.0,,,,,,,,,,,,48.20846905537459,,,60.43956043956044,,,51.5527950310559,,,67.0,,,52.92153589315526,,,407.0,92.0,59.0
2010,TEORIA DA DANÇA,1106731,4.0,CCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,14.0,0.0
2010,TERAPIA OCUPACIONAL,116836,4.0,CCS,22.58064516129032,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,50.0,,,0.0,,,25.0,,,83.0,59.0,0.0
2011,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,121706,4.0,CAXIAS,23.853211009174313,,,,,,,,,23.853211009174313,,,,,,,,,,,,2.7027027027027026,,,0.0,,,11.11111111111111,,,20.930232558139537,,,25.757575757575758,,,112.0,29.0,0.0
2011,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,1114292,4.0,CAXIAS,27.27272727272727,,,100.0,,,,,,23.376623376623375,,,,,,100.0,,,100.0,,,0.0,,,0.0,,,50.0,,,25.925925925925924,,,28.000000000000004,,,149.0,93.0,0.0
2011,NANOTECNOLOGIA,1114291,4.0,CAXIAS,80.0,,,100.0,,,,,,73.33333333333333,,,,,,100.0,,,100.0,,,37.5,,,,,,50.0,,,90.9090909090909,,,50.0,,,24.0,21.0,0.0
2011,CIÊNCIAS BIOLÓGICAS,99287,5.0,MACAE,24.277456647398843,,,100.0,,,,,,23.121387283236995,,,,,,100.0,,,100.0,,,10.38961038961039,,,37.5,,,10.526315789473683,,,26.08695652173913,,,23.62204724409449,,,190.0,59.0,18.0
2011,ENFERMAGEM E OBSTETRÍCIA,121848,5.0,MACAE,24.528301886792452,,,100.0,,,,,,22.641509433962266,,,,,,100.0,,,100.0,,,6.25,,,0.0,,,0.0,,,50.0,,,22.448979591836736,,,75.0,35.0,0.0
2011,FARMÁCIA,120922,5.0,MACAE,20.394736842105264,,,100.0,,,,,,17.105263157894736,,,,,,100.0,,,100.0,,,8.47457627118644,,,0.0,,,0.0,,,16.666666666666664,,,21.311475409836063,,,209.0,88.0,0.0
2011,MEDICINA,121850,6.0,MACAE,23.456790123456788,,,100.0,,,,,,20.98765432098765,,,,,,100.0,,,100.0,,,0.0,,,0.0,,,10.0,,,25.806451612903224,,,22.0,,,127.0,65.0,0.0
2011,NUTRIÇÃO,121852,5.0,MACAE,32.72727272727273,,,,,,,,,32.72727272727273,,,,,,,,,,,,0.0,,,0.0,,,100.0,,,20.0,,,34.0,,,74.0,37.0,0.0
2011,QUÍMICA,120924,5.0,MACAE,34.48275862068966,,,,,,,,,34.48275862068966,,,,,,,,,,,,34.48275862068966,,,11.11111111111111,,,35.294117647058826,,,36.58536585365854,,,32.608695652173914,,,85.0,28.0,0.0
2011,ADMINISTRAÇÃO,14365,5.0,CCJE,15.088757396449704,,,100.0,,,,,,14.792899408284024,,,,,,100.0,,,100.0,,,13.033175355450238,,,6.666666666666667,,,8.928571428571429,,,14.83375959079284,,,15.43859649122807,,,734.0,160.0,90.0
2011,ARQUITETURA E URBANISMO,14333,5.0,CLA,11.06687898089172,,,100.0,,,,,,10.99601593625498,,,,,,,,,,,,3.4993270524899054,,,18.181818181818183,,,5.369127516778524,,,14.835164835164836,,,9.52914798206278,,,1369.0,252.0,140.0
2011,ARTES CÊNICAS - CENOGRAFIA,23965,4.0,CLA,30.57851239669421,,,,,,,,,30.57851239669421,,,,,,,,,,,,21.875,,,25.0,,,0.0,,,23.809523809523807,,,34.177215189873415,,,105.0,21.0,11.0
2011,ARTES CÊNICAS - DIREÇÃO TEATRAL,23977,4.0,CFCH,8.064516129032258,,,,,,,,,8.064516129032258,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,7.142857142857142,,,8.823529411764707,,,72.0,15.0,7.0
2011,ARTES CÊNICAS - INDUMENTÁRIA,35557,4.0,CLA,22.83464566929134,,,,,,,,,22.83464566929134,,,,,,,,,,,,14.864864864864865,,,20.0,,,44.44444444444444,,,21.428571428571427,,,23.008849557522122,,,125.0,27.0,8.0
2011,ASTRONOMIA,14324,4.0,CCMN,48.333333333333336,,,100.0,,,,,,46.666666666666664,,,,,,100.0,,,100.0,,,35.714285714285715,,,25.0,,,46.666666666666664,,,47.368421052631575,,,50.0,,,46.0,15.0,5.0
2011,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,99321,4.0,CCJE,5.454545454545454,,,,,,,,,5.454545454545454,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,5.88235294117647,,,5.263157894736842,,,146.0,42.0,24.0
2011,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,1125885,4.0,CCJE,6.382978723404255,,,,,,,,,6.382978723404255,,,,,,,,,,,,0.0,,,0.0,,,9.090909090909092,,,0.0,,,10.81081081081081,,,94.0,50.0,0.0
2011,CIÊNCIA DA COMPUTAÇÃO,85783,5.0,CCMN,14.344262295081966,,,100.0,,,,,,14.139344262295081,,,,,,100.0,,,100.0,,,10.967741935483872,,,21.428571428571427,,,0.0,,,13.953488372093023,,,17.24137931034483,,,532.0,114.0,56.0
2011,CIÊNCIAS ATUARIAIS,14331,4.0,CCMN,18.75,,,,,,,,,18.75,,,,,,,,,,,,10.526315789473683,,,0.0,,,22.22222222222222,,,17.647058823529413,,,20.0,,,107.0,29.0,16.0
2011,CIÊNCIAS BIOLÓGICAS,44900,4.0,CCS,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,78.0,1.0,31.0
2011,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,112584,4.0,CCS,30.76923076923077,,,100.0,,,,,,26.923076923076923,,,,,,100.0,,,100.0,,,16.666666666666664,,,50.0,,,23.076923076923077,,,34.78260869565217,,,25.0,,,79.0,25.0,7.0
