NU_ANO_CENSO,NO_CURSO,CO_CURSO,IN_COMUNITARIA,IN_CONFESSIONAL,DURACAO,CENTRO,QT_MAT_AMPLA,QT_ING_AMPLA,QT_CONC_AMPLA,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA_TOTAL,RETENCAO_PUBLICA_TOTAL,SUCESSO_PUBLICA_TOTAL,EVASAO_PRIVADA_TOTAL,RETENCAO_PRIVADA_TOTAL,SUCESSO_PRIVADA_TOTAL,EVASAO_NAO INFORMADA_TOTAL,RETENCAO_NAO INFORMADA_TOTAL,SUCESSO_NAO INFORMADA_TOTAL,EVASAO_ETNICO_TOTAL,RETENCAO_ETNICO_TOTAL,SUCESSO_ETNICO_TOTAL,EVASAO_REDE PUBLICA_TOTAL,RETENCAO_REDE PUBLICA_TOTAL,SUCESSO_REDE PUBLICA_TOTAL,EVASAO_SOCIAL_TOTAL,RETENCAO_SOCIAL_TOTAL,SUCESSO_SOCIAL_TOTAL,EVASAO_AMPLA_TOTAL,RETENCAO_AMPLA_TOTAL,SUCESSO_AMPLA_TOTAL,EVASAO_BRANCA_TOTAL,RETENCAO_BRANCA_TOTAL,SUCESSO_BRANCA_TOTAL,EVASAO_PRETA_TOTAL,RETENCAO_PRETA_TOTAL,SUCESSO_PRETA_TOTAL,EVASAO_PARDA_TOTAL,RETENCAO_PARDA_TOTAL,SUCESSO_PARDA_TOTAL,EVASAO_MASCULINO_TOTAL,RETENCAO_MASCULINO_TOTAL,SUCESSO_MASCULINO_TOTAL,EVASAO_FEMININO_TOTAL,RETENCAO_FEMININO_TOTAL,SUCESSO_FEMININO_TOTAL,QT_MAT,QT_ING,QT_CONC
2021,Música - Bandolim,1114300,,,4.0,CLA,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,Música - Canto,35558,,,4.0,CLA,31.0,4.0,4.0,0.0,19.07894736842105,75.0,2.631578947368421,0.0,50.0,0.0,53.94736842105263,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,2.631578947368421,0.0,12.5,0.0,48.68421052631579,50.0,0.0,26.973684210526315,25.0,0.0,0.0,12.5,0.0,0.0,37.5,0.0,0.0,37.5,0.0,38.48684210526315,37.5,45.0,6.0,6.0
2021,Música - Clarineta,45202,,,4.0,CLA,6.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,10.0,1.0,1.0
2021,Música - Composição,33821,,,5.0,CLA,29.0,4.0,2.0,0.0,76.19047619047619,22.22222222222222,0.0,21.428571428571427,0.0,0.0,71.42857142857143,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.904761904761903,0.0,0.0,0.0,0.0,0.0,65.07936507936508,22.22222222222222,0.0,47.61904761904761,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,60.317460317460316,11.11111111111111,0.0,11.904761904761903,11.11111111111111,33.0,4.0,2.0
2021,Música - Cravo,99324,,,4.0,CLA,0.0,0.0,0.0,0.0,,,0.0,,,100.0,,,0.0,,,0.0,,,0.0,,,0.0,,,100.0,,,0.0,,,100.0,,,0.0,,,0.0,,,100.0,,,1.0,0.0,0.0
2021,Música - Fagote,45135,,,4.0,CLA,2.0,0.0,1.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,6.0,0.0,1.0
2021,Música - Flauta,45137,,,4.0,CLA,10.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,50.0,15.0,2.0,3.0
2021,Música - Harpa,45128,,,4.0,CLA,0.0,0.0,0.0,0.0,40.0,50.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,60.0,0.0,1.0,0.0,1.0
2021,Música - Instrumento De Percussão,45148,,,4.0,CLA,5.0,1.0,0.0,0.0,100.0,0.0,0.0,66.66666666666666,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
2021,Música - Oboé,45149,,,4.0,CLA,1.0,0.0,0.0,50.0,,,25.0,,,25.0,,,0.0,,,25.0,,,25.0,,,0.0,,,25.0,,,0.0,,,25.0,,,25.0,,,25.0,,,25.0,,,2.0,0.0,0.0
2021,Música - Piano,45145,,,4.0,CLA,27.0,5.0,1.0,0.0,62.17391304347826,30.0,0.0,0.0,30.0,0.0,83.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,91.7391304347826,10.0,0.0,57.826086956521735,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,83.04347826086956,10.0,0.0,0.0,20.0,31.0,6.0,3.0
2021,Música - Regência De Banda,1114302,,,4.0,CLA,6.0,1.0,1.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,1.0,1.0
2021,Música - Regência Orquestral,122392,,,5.0,CLA,11.0,0.0,0.0,0.0,100.0,0.0,0.0,55.00000000000001,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.500000000000004,0.0,0.0,0.0,0.0,0.0,75.00000000000001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.00000000000001,0.0,0.0,27.500000000000004,0.0,13.0,0.0,0.0
2021,Música - Saxofone,45150,,,4.0,CLA,3.0,0.0,0.0,0.0,61.904761904761905,33.33333333333333,0.0,38.095238095238095,33.33333333333333,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,38.095238095238095,33.33333333333333,0.0,38.095238095238095,33.33333333333333,0.0,38.095238095238095,33.33333333333333,0.0,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,28.57142857142857,33.33333333333333,0.0,0.0,0.0,0.0,61.904761904761905,33.33333333333333,0.0,0.0,0.0,7.0,0.0,1.0
2021,Música - Trombone,45132,,,4.0,CLA,2.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,7.0,0.0,0.0
2021,Música - Trompa,45133,,,4.0,CLA,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2021,Música - Tuba,45201,,,4.0,CLA,4.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
2021,Música - Viola,45134,,,4.0,CLA,1.0,0.0,0.0,20.0,100.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,20.0,50.0,0.0,0.0,50.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,4.0,0.0,0.0
2021,Música - Violino,45136,,,4.0,CLA,10.0,1.0,1.0,0.0,53.333333333333336,40.0,0.0,41.66666666666667,20.0,0.0,46.666666666666664,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,41.66666666666667,20.0,0.0,23.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,70.0,0.0,19.0,3.0,2.0
2021,Música - Violão,45142,,,4.0,CLA,31.0,5.0,2.0,0.0,55.00000000000001,37.5,0.0,30.0,25.0,0.0,54.0,0.0,0.0,0.0,12.5,3.571428571428571,30.0,0.0,0.0,13.999999999999998,12.5,0.0,15.0,12.5,0.0,48.0,25.0,0.0,0.0,12.5,0.0,27.999999999999996,0.0,3.571428571428571,0.0,25.0,0.0,42.5,37.5,0.0,15.0,0.0,39.0,6.0,3.0
2021,Música - Órgão,45197,,,4.0,CLA,2.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,3.0,0.0,0.0
2021,Nanotecnologia,1114290,,,4.0,CCS,66.0,19.0,17.0,1.2048192771084338,8.04953560371517,79.41176470588235,1.2048192771084338,10.448916408668731,35.294117647058826,0.0,5.495356037151702,44.11764705882353,0.0,0.0,0.0,0.0,7.430340557275541,17.647058823529413,1.2048192771084338,12.38390092879257,29.411764705882355,3.614457831325301,1.5479876160990713,20.588235294117645,0.0,3.8699690402476774,50.0,0.0,0.0,35.294117647058826,0.0,0.0,5.88235294117647,2.4096385542168677,3.6764705882352935,20.588235294117645,0.0,7.120743034055728,50.0,1.2048192771084338,8.204334365325078,29.411764705882355,116.0,34.0,27.0
2021,Nutrição,14360,,,4.0,CCS,238.0,47.0,23.0,10.224438902743142,61.40539514879353,34.95145631067961,5.7356608478802995,36.79200531292496,13.592233009708737,4.239401496259352,28.594921096739505,21.35922330097087,0.24937655860349126,1.0720723569779578,0.0,3.7406483790523692,24.40150532873723,5.825242718446602,4.987531172069826,34.33477752126751,12.62135922330097,1.4962593516209477,19.736883716517504,5.825242718446602,5.236907730673317,32.39302994845198,22.330097087378643,1.7456359102244388,23.917649663198507,15.53398058252427,1.7456359102244388,2.1441447139559155,6.796116504854369,1.99501246882793,23.794313905316088,11.650485436893204,2.7431421446384037,14.553619430125547,1.9417475728155338,7.4812967581047385,50.49176180386452,33.00970873786408,454.0,94.0,36.0
2021,Odontologia,14361,,,4.0,CCS,196.0,42.0,24.0,4.53074433656958,52.47001262626263,43.18181818181818,3.2362459546925564,34.91950757575758,15.909090909090908,1.2944983818770228,20.0875946969697,26.136363636363637,0.0,2.501578282828283,1.1363636363636365,2.912621359223301,21.59090909090909,9.090909090909092,2.912621359223301,30.62657828282828,15.909090909090908,2.26537216828479,19.696969696969695,4.545454545454546,1.6181229773462782,26.79924242424242,27.27272727272727,0.0,11.257102272727272,20.454545454545457,1.6181229773462782,6.253945707070708,5.681818181818182,1.2944983818770228,15.471117424242426,13.636363636363635,0.0,25.43797348484848,10.227272727272728,4.53074433656958,32.32323232323232,32.95454545454545,378.0,83.0,38.0
2021,Paisagismo,14338,,,4.0,CLA,46.0,12.0,7.0,0.0,36.53846153846154,50.0,0.0,31.346153846153847,20.0,4.545454545454546,17.692307692307693,30.0,0.0,0.0,0.0,0.0,17.884615384615383,5.0,0.0,22.692307692307693,15.0,0.0,18.557692307692307,10.0,6.8181818181818175,25.576923076923073,35.0,0.0,14.807692307692305,40.0,0.0,0.0,5.0,0.0,42.11538461538461,5.0,0.0,6.346153846153846,10.0,2.272727272727273,32.59615384615385,40.0,68.0,23.0,10.0
2021,Pedagogia,14349,,,5.0,CFCH,377.0,76.0,26.0,9.190031152647975,71.72794612794613,27.333333333333332,4.205607476635514,44.043097643097646,14.666666666666666,4.984423676012461,29.797979797979796,10.666666666666668,0.0,0.0,2.0,2.64797507788162,19.307744107744107,6.666666666666667,4.517133956386292,36.417508417508415,10.0,3.115264797507788,19.905723905723903,3.3333333333333335,4.672897196261682,37.12861952861953,17.333333333333336,1.7133956386292832,29.943434343434344,10.0,2.4922118380062304,9.653872053872053,5.333333333333334,1.4018691588785046,23.445117845117842,8.666666666666668,1.557632398753894,13.042424242424241,2.0,7.632398753894081,59.47474747474748,25.333333333333336,732.0,149.0,41.0
2021,Pintura,14339,,,4.0,CLA,125.0,24.0,6.0,13.30049261083744,83.82352941176471,13.725490196078432,4.433497536945813,50.910364145658264,3.9215686274509802,8.866995073891626,47.60737628384687,3.9215686274509802,0.0,0.0,5.88235294117647,1.477832512315271,35.1890756302521,1.9607843137254901,2.955665024630542,53.52474323062558,1.9607843137254901,2.955665024630542,28.52474323062559,0.0,10.344827586206897,39.2390289449113,11.76470588235294,1.9704433497536946,42.623716153127916,5.88235294117647,0.49261083743842365,11.437908496732026,0.0,6.896551724137931,30.29878618113912,3.9215686274509802,6.403940886699508,27.987861811391223,5.88235294117647,6.896551724137931,63.87721755368814,7.8431372549019605,226.0,50.0,7.0
2021,Psicologia,14356,,,4.0,CFCH,489.0,94.0,66.0,1.6455696202531647,36.51653808914014,58.415841584158414,1.2658227848101267,19.96751725645751,28.217821782178216,0.37974683544303794,21.0677140269232,30.198019801980198,0.0,0.0,0.0,0.5063291139240507,13.729424992972483,11.881188118811881,1.2658227848101267,20.02686073023706,25.742574257425744,0.5063291139240507,12.193522191335854,10.891089108910892,0.37974683544303794,20.90920448511728,32.67326732673268,0.0,8.626667083112096,38.613861386138616,0.0,4.84195895930287,4.9504950495049505,1.139240506329114,8.513445981822157,13.861386138613863,0.6329113924050633,16.003217040947,11.386138613861387,1.0126582278481013,24.00677764937377,47.02970297029702,962.0,185.0,118.0
2021,Química,45204,,,5.0,CCMN,116.0,32.0,5.0,26.108374384236456,88.55826807922617,9.230769230769232,16.748768472906402,58.36020267157992,4.615384615384616,8.866995073891626,44.67987102717642,3.076923076923077,0.49261083743842365,0.0,1.5384615384615385,8.374384236453201,30.428374021188393,1.5384615384615385,13.793103448275861,51.43251957623215,1.5384615384615385,6.403940886699508,25.591893136803318,1.5384615384615385,12.31527093596059,48.82542607093505,7.6923076923076925,10.83743842364532,31.681252878857663,4.615384615384616,1.9704433497536946,9.442653155228005,0.0,7.389162561576355,34.748963611239056,4.615384615384616,14.77832512315271,49.875633348687245,3.076923076923077,11.330049261083744,50.631045601105484,6.153846153846154,212.0,62.0,6.0
2021,Química - Atribuiçôes Tecnológicas,14332,,,5.0,CCMN,129.0,26.0,10.0,11.961722488038278,68.39332748024583,29.411764705882355,4.784688995215311,40.16193542093455,17.647058823529413,6.698564593301436,32.42610477026632,11.76470588235294,0.4784688995215311,0.0,0.0,1.9138755980861244,22.76851038923032,5.88235294117647,4.784688995215311,41.96663740122915,9.803921568627452,1.9138755980861244,24.904887328065552,1.9607843137254901,7.177033492822966,30.143400643839623,19.607843137254903,5.741626794258373,31.157935811140376,15.686274509803921,0.9569377990430622,2.1071115013169446,1.9607843137254901,2.3923444976076556,22.866061847624618,9.803921568627452,8.133971291866029,41.04965369232269,15.686274509803921,3.827751196172249,31.245732123695248,13.725490196078432,235.0,51.0,15.0
2021,Química Industrial,14379,,,5.0,CT,142.0,41.0,8.0,22.265625,78.24239713774598,16.27906976744186,12.5,46.992397137745975,11.627906976744185,9.765625,51.397584973166374,2.3255813953488373,0.0,0.0,2.3255813953488373,6.640625,35.44834525939177,4.651162790697675,9.765625,50.201252236135964,6.976744186046512,3.90625,28.253577817531305,2.3255813953488373,12.5,44.856887298747765,9.30232558139535,6.640625,25.60375670840787,9.30232558139535,0.0,12.37701252236136,2.3255813953488373,8.203125,34.01162790697675,4.651162790697675,15.625,62.8074686940966,10.465116279069768,6.640625,31.948792486583184,5.813953488372093,288.0,89.0,14.0
2021,Relações Internacionais,116840,,,4.0,CCJE,321.0,60.0,39.0,7.722007722007722,43.55025474756832,51.181102362204726,5.019305019305019,28.300138953219083,22.04724409448819,2.3166023166023164,20.704029643353405,29.133858267716533,0.3861003861003861,0.0,0.0,2.8957528957528957,16.69423674981804,11.023622047244094,4.247104247104247,27.4697280486998,20.47244094488189,0.9652509652509652,12.282472043935684,11.811023622047244,3.474903474903475,21.26480513465229,30.708661417322837,0.0,20.024151392840604,27.559055118110237,0.0,2.5325878382849205,6.299212598425196,3.861003861003861,17.258320651095083,12.598425196850393,3.667953667953668,26.89241050751009,19.68503937007874,4.054054054054054,21.842122675841992,31.496062992125985,599.0,121.0,65.0
2021,Saúde Coletiva,116838,,,4.0,CCS,55.0,21.0,3.0,22.47191011235955,79.03294822421908,12.195121951219512,17.97752808988764,58.40821566110398,7.317073170731707,4.49438202247191,56.65382969619171,4.878048780487805,0.0,0.0,0.0,7.865168539325842,41.506204535729566,2.4390243902439024,14.606741573033707,63.50021394950791,4.878048780487805,8.98876404494382,37.655113393239205,0.0,7.865168539325842,51.21951219512195,7.317073170731707,5.617977528089887,35.77235772357724,4.878048780487805,3.3707865168539324,8.130081300813007,0.0,5.617977528089887,35.815147625160456,7.317073170731707,2.247191011235955,33.03380402225075,4.878048780487805,20.224719101123593,73.42747111681642,7.317073170731707,110.0,41.0,5.0
2021,Serviço Social,14358,,,5.0,CFCH,371.0,89.0,49.0,15.765765765765765,50.337078651685395,43.82022471910113,8.85885885885886,37.18209381130729,20.224719101123593,6.606606606606606,25.789192081326913,19.101123595505616,0.3003003003003003,0.0,4.49438202247191,3.6036036036036037,18.601747815230958,10.112359550561797,7.957957957957958,34.58355626894953,16.292134831460675,5.105105105105105,18.975387907972177,7.865168539325842,7.807807807807808,22.413055109684322,27.52808988764045,7.957957957957958,18.542001070090958,15.168539325842698,2.7027027027027026,7.640449438202247,10.112359550561797,2.1021021021021022,11.243088995897985,13.48314606741573,1.0510510510510511,12.83574103798823,5.056179775280898,14.714714714714713,41.85304084180489,38.764044943820224,742.0,181.0,78.0
2021,Teoria Da Dança,1106731,,,4.0,CCS,42.0,11.0,5.0,20.77922077922078,69.6048632218845,23.809523809523807,10.38961038961039,79.12867274569403,9.523809523809524,10.38961038961039,3.64741641337386,14.285714285714285,0.0,0.0,0.0,3.896103896103896,40.42553191489362,0.0,7.792207792207792,50.15197568389058,0.0,6.493506493506493,34.04255319148936,0.0,12.987012987012985,32.82674772036474,23.809523809523807,9.090909090909092,23.80952380952381,4.761904761904762,2.5974025974025974,6.079027355623101,4.761904761904762,3.896103896103896,21.479229989868287,14.285714285714285,10.38961038961039,33.43465045592705,0.0,10.38961038961039,48.632218844984806,23.809523809523807,82.0,21.0,5.0
2021,Terapia Ocupacional,116836,,,4.0,CCS,120.0,30.0,18.0,9.852216748768473,34.41700268817204,57.8125,6.896551724137931,22.765456989247312,31.25,2.4630541871921183,16.910282258064516,26.5625,0.49261083743842365,1.7641129032258063,0.0,3.9408866995073892,9.19858870967742,20.3125,6.896551724137931,15.045362903225806,29.6875,4.433497536945813,10.231854838709678,15.625,2.955665024630542,26.016465053763437,28.125,0.9852216748768473,13.071236559139784,21.875,3.9408866995073892,8.492943548387096,9.375,1.477832512315271,7.627688172043009,25.0,0.49261083743842365,1.604502688172043,4.6875,9.35960591133005,36.00470430107527,53.125,244.0,61.0,37.0
2022,Ciências Biológicas: Biofísica,121706,,,4.0,CAXIAS,50.0,12.0,11.0,32.5,0.0,88.0,20.0,10.575342465753426,56.00000000000001,10.833333333333334,0.0,32.0,1.6666666666666667,0.0,0.0,7.5,6.684931506849315,28.000000000000004,14.166666666666666,11.89041095890411,44.0,10.833333333333334,13.589041095890412,20.0,18.333333333333332,0.0,44.0,16.666666666666664,0.0,44.0,4.166666666666666,0.0,24.0,8.333333333333332,23.013698630136986,20.0,14.166666666666666,17.095890410958905,16.0,18.333333333333332,0.0,72.0,111.0,30.0,22.0
2022,Ciências Biológicas: Biotecnologia,1114292,,,4.0,CAXIAS,174.0,37.0,20.0,25.356125356125357,58.56321839080459,35.0,11.11111111111111,40.14942528735632,17.0,13.96011396011396,28.80459770114942,17.0,0.2849002849002849,0.0,1.0,6.267806267806268,27.344827586206893,7.000000000000001,10.256410256410255,36.95402298850575,15.0,5.128205128205128,20.068965517241377,9.0,15.0997150997151,30.766283524904214,20.0,9.971509971509972,5.655172413793102,21.0,0.8547008547008548,6.758620689655172,4.0,9.401709401709402,29.842911877394634,9.0,7.122507122507122,25.337164750957854,15.0,18.233618233618234,41.409961685823745,20.0,343.0,81.0,35.0
2022,Nanotecnologia,1114291,,,4.0,CAXIAS,41.0,10.0,5.0,1.694915254237288,64.58333333333334,33.33333333333333,6.779661016949152,41.17063492063492,9.523809523809524,0.0,25.297619047619047,23.809523809523807,1.694915254237288,0.0,0.0,3.389830508474576,24.801587301587304,4.761904761904762,6.779661016949152,40.07936507936508,9.523809523809524,0.0,27.380952380952383,0.0,0.0,25.297619047619047,23.809523809523807,0.0,10.119047619047619,14.285714285714285,1.694915254237288,0.0,4.761904761904762,1.694915254237288,32.53968253968254,9.523809523809524,0.0,37.202380952380956,14.285714285714285,3.389830508474576,30.357142857142854,19.047619047619047,75.0,17.0,7.0
2022,Ciências Biológicas,99287,,,5.0,MACAE,94.0,20.0,10.0,8.860759493670885,39.837398373983746,53.65853658536586,4.430379746835443,13.61788617886179,39.02439024390244,4.430379746835443,32.483370288248345,14.634146341463413,0.0,0.0,0.0,2.5316455696202533,9.164818920916483,19.51219512195122,4.430379746835443,17.81226903178123,29.268292682926827,2.5316455696202533,13.1189948263119,12.195121951219512,4.430379746835443,28.14116777531412,24.390243902439025,0.0,26.09016999260902,17.073170731707318,1.2658227848101267,13.155949741315595,4.878048780487805,1.2658227848101267,0.0,29.268292682926827,0.6329113924050633,11.640798226164081,12.195121951219512,8.227848101265822,35.42128603104213,41.46341463414634,182.0,38.0,22.0
2022,Enfermagem,121848,,,5.0,MACAE,165.0,41.0,32.0,15.312500000000002,10.907859078590784,79.26829268292683,8.125,10.657702730873464,51.21951219512195,7.187499999999999,6.41025641025641,28.04878048780488,0.0,0.0,0.0,4.0625,7.275380446112154,24.390243902439025,6.25,6.676047529706067,40.243902439024396,1.25,7.2858036272670414,17.073170731707318,9.0625,10.423181154888471,39.02439024390244,4.6875,0.0,34.146341463414636,0.0,3.877423389618512,7.317073170731707,5.625,2.892432770481551,28.04878048780488,3.125,0.0,14.634146341463413,12.1875,14.180737961225768,64.63414634146342,351.0,80.0,65.0
2022,Engenharia Mecânica,5001282,,,5.0,MACAE,62.0,0.0,23.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,101.0,0.0,33.0
2022,Farmácia,120922,,,5.0,MACAE,249.0,58.0,34.0,10.895883777239709,42.80769540368671,48.51485148514851,7.021791767554479,39.21758029461483,19.801980198019802,4.116222760290557,13.873460516783384,27.722772277227726,0.0,0.0,0.9900990099009901,2.1791767554479415,22.579087177010386,8.91089108910891,5.326876513317192,38.7909522659583,14.85148514851485,4.116222760290557,24.591483538597764,4.9504950495049505,5.569007263922518,12.971906946792238,33.663366336633665,3.87409200968523,5.586412299766563,25.742574257425744,1.2106537530266344,1.1309667552121065,1.9801980198019802,1.937046004842615,18.71528616276262,17.82178217821782,1.937046004842615,21.307252676487163,7.920792079207921,8.958837772397095,27.79521854624487,40.5940594059406,467.0,99.0,49.0
2022,Medicina,121850,,,6.0,MACAE,208.0,47.0,32.0,4.792332268370607,39.015073725715695,59.79381443298969,3.1948881789137378,7.63133034870826,30.927835051546392,1.5974440894568689,33.40452622499692,27.835051546391753,0.0,0.0,1.0309278350515463,1.5974440894568689,1.708629399926069,14.432989690721648,2.8753993610223643,3.589764652729289,26.804123711340207,0.9584664536741214,3.9429909229063127,12.371134020618557,1.9169329073482428,36.801248613792254,32.98969072164948,1.9169329073482428,6.3087854766501,35.051546391752574,0.0,2.1029284922167,5.154639175257731,1.2779552715654952,17.920072288166917,17.525773195876287,2.5559105431309903,20.700702345258144,20.618556701030926,2.2364217252396164,19.275475417915967,39.175257731958766,374.0,76.0,58.0
2022,Nutrição,121852,,,5.0,MACAE,185.0,40.0,17.0,11.078717201166182,61.153255233339735,35.36585365853659,3.498542274052478,39.02919147301709,18.29268292682927,7.580174927113703,26.61801421163818,17.073170731707318,0.0,0.0,0.0,1.4577259475218658,22.945073938928363,10.975609756097562,2.623906705539359,35.50028807374688,14.634146341463413,1.4577259475218658,20.323602842327638,6.097560975609756,8.454810495626822,30.574227002112544,20.73170731707317,3.498542274052478,15.71442289226042,15.853658536585366,1.749271137026239,0.0,2.4390243902439024,0.8746355685131195,23.218743998463605,15.853658536585366,2.9154518950437316,10.5290954484348,6.097560975609756,8.16326530612245,52.991165738429046,29.268292682926827,381.0,76.0,29.0
2022,Química,120924,,,5.0,MACAE,44.0,13.0,0.0,16.923076923076923,83.10439560439559,11.538461538461538,13.846153846153847,55.63186813186813,11.538461538461538,3.076923076923077,50.82417582417581,0.0,0.0,0.0,0.0,9.230769230769232,28.983516483516482,3.8461538461538463,15.384615384615385,43.818681318681314,11.538461538461538,7.6923076923076925,17.71978021978022,11.538461538461538,1.5384615384615385,62.5,0.0,1.5384615384615385,36.12637362637363,3.8461538461538463,3.076923076923077,0.0,7.6923076923076925,7.6923076923076925,28.02197802197802,0.0,6.153846153846154,48.07692307692307,7.6923076923076925,10.76923076923077,57.82967032967032,3.8461538461538463,78.0,24.0,3.0
2022,Abi - Ciências Biológicas,5000669,,,4.0,CCS,126.0,57.0,0.0,32.340425531914896,100.0,0.0,13.617021276595745,59.3984962406015,0.0,18.72340425531915,63.53383458646616,0.0,0.0,0.0,0.0,6.382978723404255,34.93788819875777,0.0,12.340425531914894,53.612291598561626,0.0,7.234042553191489,30.377574370709382,0.0,20.0,69.6060804184374,0.0,16.595744680851062,64.36744033998038,0.0,3.404255319148936,10.869565217391303,0.0,6.808510638297872,30.034324942791763,0.0,13.617021276595745,48.83949002942138,0.0,18.72340425531915,73.68421052631578,0.0,263.0,104.0,0.0
2022,Abi - Filosofia,5000775,,,4.0,CFCH,57.0,37.0,0.0,64.65517241379311,100.0,0.0,42.241379310344826,95.83333333333331,0.0,22.413793103448278,88.22791164658634,0.0,0.0,0.0,0.0,14.655172413793101,69.65361445783131,0.0,29.310344827586203,89.6586345381526,0.0,9.482758620689655,55.22088353413653,0.0,35.3448275862069,94.87951807228913,0.0,26.72413793103448,81.72690763052208,0.0,10.344827586206897,27.786144578313248,0.0,18.96551724137931,53.413654618473885,0.0,28.448275862068968,77.93674698795179,0.0,36.206896551724135,100.0,0.0,110.0,69.0,0.0
