CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,CONCLUINTES,CONCLUINTES_FEM,CONCLUINTES_MASC,CONCLUINTES_DIURNO,CONCLUINTES_NOTURNO,CONCLUINTES_0_17,CONCLUINTES_18_24,CONCLUINTES_25_29,CONCLUINTES_30_34,CONCLUINTES_35_39,CONCLUINTES_40_49,CONCLUINTES_50_59,CONCLUINTES_60_MAIS,CONCLUINTES_BRANCA,CONCLUINTES_PRETA,CONCLUINTES_PARDA,CONCLUINTES_AMARELA,CONCLUINTES_INDIGENA,CONCLUINTES_CORND,CONCLUINTES_NACBRAS,CONCLUINTES_NACESTRANG,CONCLUINTES_DEFICIENTE,CONCLUINTES_FINANC,CONCLUINTES_FINANC_REEMB,CONCLUINTES_FIES,CONCLUINTES_RPFIES,CONCLUINTES_FINANC_REEMB_OUTROS,CONCLUINTES_FINANC_NREEMB,CONCLUINTES_PROUNII,CONCLUINTES_PROUNIP,CONCLUINTES_NRPFIES,CONCLUINTES_FINANC_NREEMB_OUTROS,CONCLUINTES_RESERVA_VAGA,CONCLUINTES_RVREDEPUBLICA,CONCLUINTES_RVETNICO,CONCLUINTES_RVPDEF,CONCLUINTES_RVSOCIAL_RF,CONCLUINTES_RVOUTROS,CONCLUINTES_PROCESCPUBLICA,CONCLUINTES_PROCESCPRIVADA,CONCLUINTES_PROCNAOINFORMADA,CONCLUINTES_PARFOR,CONCLUINTES_APOIO_SOCIAL,CONCLUINTES_ATIV_EXTRACURRICULAR,CONCLUINTES_MOB_ACADEMICA,CONCLUINTES_AMPLA
83906,2009,CT,ENGENHARIA DE CONTROLE E AUTOMACAO,11.0,2.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,11.0
14368,2009,CT,ENGENHARIA DE MATERIAIS,13.0,3.0,10.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,13.0
83908,2009,CT,ENGENHARIA DE PETROLEO,14.0,3.0,11.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,14.0
14352,2009,CT,ENGENHARIA DE PRODUCAO,68.0,23.0,45.0,0.0,0.0,0.0,49.0,16.0,2.0,0.0,1.0,0.0,0.0,57.0,1.0,5.0,1.0,0.0,4.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,31.0,0.0,68.0
14350,2009,CT,ENGENHARIA ELETRICA,48.0,9.0,39.0,0.0,0.0,0.0,17.0,28.0,3.0,0.0,0.0,0.0,0.0,43.0,1.0,4.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,33.0,0.0,48.0
85825,2009,CT,ENGENHARIA ELETRONICA E DE COMPUTACAO,52.0,4.0,48.0,0.0,0.0,0.0,23.0,24.0,4.0,1.0,0.0,0.0,0.0,44.0,0.0,7.0,1.0,0.0,0.0,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,25.0,0.0,52.0
14355,2009,CT,ENGENHARIA MECANICA,61.0,6.0,55.0,0.0,0.0,0.0,21.0,36.0,3.0,1.0,0.0,0.0,0.0,48.0,3.0,5.0,1.0,0.0,4.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,22.0,0.0,61.0
14353,2009,CT,ENGENHARIA METALURGICA,16.0,3.0,13.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,16.0
14354,2009,CT,ENGENHARIA NAVAL E OCEANICA,47.0,8.0,39.0,0.0,0.0,0.0,25.0,20.0,1.0,1.0,0.0,0.0,0.0,34.0,1.0,11.0,0.0,0.0,1.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,21.0,0.0,47.0
14367,2009,CT,ENGENHARIA QUIMICA,111.0,60.0,51.0,0.0,0.0,0.0,64.0,42.0,5.0,0.0,0.0,0.0,0.0,95.0,3.0,11.0,0.0,0.0,2.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,36.0,0.0,111.0
14330,2009,CCMN,ESTATISTICA,4.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
14369,2009,CCS,FARMACIA,118.0,94.0,24.0,0.0,0.0,0.0,100.0,17.0,1.0,0.0,0.0,0.0,0.0,92.0,2.0,21.0,1.0,0.0,2.0,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,64.0,0.0,118.0
14323,2009,CCMN,FISICA,29.0,3.0,26.0,0.0,0.0,0.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,6.0,1.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,29.0
29307,2009,CCMN,FISICA - FISICA MEDICA,12.0,6.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,12.0
44363,2009,CCMN,FISICA - LICENCIATURA,20.0,4.0,16.0,0.0,0.0,0.0,3.0,9.0,4.0,3.0,0.0,1.0,0.0,12.0,1.0,6.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,20.0
14373,2009,CCS,FISIOTERAPIA,69.0,60.0,9.0,0.0,0.0,0.0,60.0,7.0,2.0,0.0,0.0,0.0,0.0,54.0,0.0,11.0,0.0,0.0,4.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,15.0,0.0,69.0
14376,2009,CCS,FONOAUDIOLOGIA,60.0,52.0,8.0,0.0,0.0,0.0,41.0,18.0,1.0,0.0,0.0,0.0,0.0,39.0,2.0,17.0,1.0,0.0,1.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,19.0,0.0,60.0
14326,2009,CCMN,GEOGRAFIA,79.0,30.0,49.0,0.0,0.0,0.0,31.0,28.0,13.0,3.0,2.0,2.0,0.0,57.0,4.0,13.0,0.0,1.0,4.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,37.0,0.0,79.0
14327,2009,CCMN,GEOLOGIA,58.0,18.0,40.0,0.0,0.0,0.0,27.0,28.0,3.0,0.0,0.0,0.0,0.0,43.0,4.0,10.0,1.0,0.0,0.0,56.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,32.0,0.0,58.0
14340,2009,CLA,GRAVURA,15.0,7.0,8.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,15.0
113332,2009,CLA,HISTORIA DA ARTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14328,2009,CCMN,MATEMATICA,9.0,4.0,5.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,9.0
71061,2009,CCMN,MATEMATICA APLICADA,6.0,1.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0
14359,2009,CCS,MEDICINA,192.0,103.0,89.0,0.0,0.0,0.0,59.0,122.0,8.0,3.0,0.0,0.0,0.0,166.0,7.0,14.0,3.0,1.0,1.0,192.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,36.0,0.0,192.0
14325,2009,CCMN,METEOROLOGIA,15.0,5.0,10.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,15.0
35558,2009,CLA,MUSICA - CANTO,6.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0
45202,2009,CLA,MUSICA - CLARINETA,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
33821,2009,CLA,MUSICA - COMPOSICAO,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
99324,2009,CLA,MUSICA - CRAVO,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
45135,2009,CLA,MUSICA - FAGOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45137,2009,CLA,MUSICA - FLAUTA,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
45128,2009,CLA,MUSICA - HARPA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
45148,2009,CLA,MUSICA - INSTRUMENTO DE PERCUSSAO,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
85786,2009,CLA,MUSICA - LICENCIATURA,17.0,8.0,9.0,0.0,0.0,0.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,11.0,1.0,4.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,17.0
45149,2009,CLA,MUSICA - OBOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45197,2009,CLA,MUSICA - ORGAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45145,2009,CLA,MUSICA - PIANO,10.0,4.0,6.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,10.0
45150,2009,CLA,MUSICA - SAXOFONE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45132,2009,CLA,MUSICA - TROMBONE,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
45133,2009,CLA,MUSICA - TROMPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45201,2009,CLA,MUSICA - TUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45134,2009,CLA,MUSICA - VIOLA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45142,2009,CLA,MUSICA - VIOLAO,4.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
45136,2009,CLA,MUSICA - VIOLINO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14360,2009,CCS,NUTRICAO,73.0,70.0,3.0,0.0,0.0,0.0,53.0,18.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,17.0,0.0,0.0,0.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,33.0,0.0,73.0
14361,2009,CCS,ODONTOLOGIA,57.0,42.0,15.0,0.0,0.0,0.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,7.0,2.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,39.0,0.0,57.0
14349,2009,CFCH,PEDAGOGIA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14339,2009,CLA,PINTURA,33.0,21.0,12.0,0.0,0.0,0.0,4.0,13.0,6.0,2.0,3.0,2.0,3.0,25.0,1.0,3.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,33.0
14356,2009,CFCH,PSICOLOGIA,130.0,105.0,25.0,0.0,0.0,0.0,79.0,48.0,0.0,2.0,0.0,1.0,0.0,97.0,1.0,28.0,1.0,0.0,3.0,129.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,61.0,0.0,130.0
14332,2009,CCMN,QUIMICA,19.0,13.0,6.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,6.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,19.0
45204,2009,CCMN,QUIMICA - LICENCIATURA,46.0,20.0,26.0,0.0,0.0,0.0,8.0,21.0,10.0,7.0,0.0,0.0,0.0,30.0,1.0,11.0,0.0,0.0,4.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,0.0,46.0
14379,2009,CT,QUIMICA INDUSTRIAL,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0
116840,2009,CCJE,RELACOES INTERNACIONAIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116838,2009,CCS,SAUDE COLETIVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14358,2009,CFCH,SERVICO SOCIAL,116.0,107.0,9.0,0.0,0.0,0.0,63.0,38.0,10.0,2.0,2.0,1.0,0.0,60.0,16.0,34.0,2.0,2.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,62.0,0.0,116.0
116836,2009,CCS,TERAPIA OCUPACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121706,2010,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114292,2010,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114291,2010,CAXIAS,NANOTECNOLOGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99287,2010,MACAE,CIÊNCIAS BIOLÓGICAS,21.0,17.0,4.0,21.0,0.0,0.0,15.0,4.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,5.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,6.0,0.0,21.0
121848,2010,MACAE,ENFERMAGEM E OBSTETRÍCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120922,2010,MACAE,FARMÁCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121850,2010,MACAE,MEDICINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
